time,open,high,low,close,volume
2020-06-17 16:00,1.12180,1.12336,1.12157,1.12308,10044
2020-06-17 17:00,1.12308,1.12401,1.12302,1.12367,8354
2020-06-17 18:00,1.12366,1.12372,1.12295,1.12307,5777
2020-06-17 19:00,1.12305,1.12397,1.12286,1.12389,9971
2020-06-17 20:00,1.12388,1.12460,1.12349,1.12432,2733
2020-06-17 21:00,1.12428,1.12466,1.12409,1.12427,1198
2020-06-17 22:00,1.12424,1.12475,1.12418,1.12444,2172
2020-06-17 23:00,1.12444,1.12461,1.12379,1.12419,5162
2020-06-18 00:00,1.12419,1.12499,1.12385,1.12411,7592
2020-06-18 01:00,1.12414,1.12497,1.12249,1.12351,9398
2020-06-18 02:00,1.12352,1.12405,1.12319,1.12393,6980
2020-06-18 03:00,1.12393,1.12517,1.12393,1.12492,6355
2020-06-18 04:00,1.12491,1.12612,1.12443,1.12553,5932
2020-06-18 05:00,1.12552,1.12595,1.12475,1.12507,5138
2020-06-18 06:00,1.12507,1.12588,1.12446,1.12541,10129
2020-06-18 07:00,1.12540,1.12577,1.12401,1.12430,14117
2020-06-18 08:00,1.12431,1.12599,1.12300,1.12491,17121
2020-06-18 09:00,1.12493,1.12613,1.12450,1.12505,14987
2020-06-18 10:00,1.12505,1.12560,1.12390,1.12549,10753
2020-06-18 11:00,1.12549,1.12585,1.12296,1.12342,16627
2020-06-18 12:00,1.12344,1.12347,1.12142,1.12273,17970
2020-06-18 13:00,1.12274,1.12317,1.12110,1.12126,17733
2020-06-18 14:00,1.12127,1.12263,1.12026,1.12210,17903
2020-06-18 15:00,1.12210,1.12324,1.12111,1.12151,12557
2020-06-18 16:00,1.12151,1.12173,1.11923,1.11933,10740
2020-06-18 17:00,1.11932,1.12048,1.11854,1.12038,8840
2020-06-18 18:00,1.12038,1.12088,1.11993,1.12088,7877
2020-06-18 19:00,1.12085,1.12129,1.12021,1.12024,6250
2020-06-18 20:00,1.12026,1.12098,1.11996,1.12055,2461
2020-06-18 21:00,1.12054,1.12068,1.12005,1.12034,2432
2020-06-18 22:00,1.12032,1.12095,1.12032,1.12089,2151
2020-06-18 23:00,1.12090,1.12132,1.12069,1.12076,2875
2020-06-19 00:00,1.12075,1.12081,1.11992,1.12036,7657
2020-06-19 01:00,1.12036,1.12104,1.11988,1.12059,7181
2020-06-19 02:00,1.12060,1.12107,1.12041,1.12106,5073
2020-06-19 03:00,1.12105,1.12144,1.12084,1.12144,4883
2020-06-19 04:00,1.12144,1.12161,1.12112,1.12133,4017
2020-06-19 05:00,1.12134,1.12169,1.12123,1.12145,3805
2020-06-19 06:00,1.12146,1.12217,1.12055,1.12167,8439
2020-06-19 07:00,1.12166,1.12185,1.12048,1.12126,10309
2020-06-19 08:00,1.12126,1.12195,1.12036,1.12161,11745
2020-06-19 09:00,1.12159,1.12185,1.12099,1.12155,9514
2020-06-19 10:00,1.12153,1.12153,1.11944,1.12038,10417
2020-06-19 11:00,1.12037,1.12107,1.11954,1.12100,9053
2020-06-19 12:00,1.12101,1.12542,1.12013,1.12378,44064
2020-06-19 13:00,1.12380,1.12422,1.12163,1.12181,14691
2020-06-19 14:00,1.12184,1.12325,1.11680,1.11817,22108
2020-06-19 15:00,1.11819,1.12152,1.11795,1.11881,20120
2020-06-19 16:00,1.11882,1.11962,1.11811,1.11924,13125
2020-06-19 17:00,1.11925,1.11936,1.11862,1.11884,8833
2020-06-19 18:00,1.11884,1.11898,1.11747,1.11851,9831
2020-06-19 19:00,1.11851,1.11890,1.11832,1.11863,4545
2020-06-19 20:00,1.11865,1.11880,1.11719,1.11759,2807
2020-06-21 21:00,1.11835,1.11874,1.11811,1.11825,243
2020-06-21 22:00,1.11847,1.11847,1.11750,1.11806,2825
2020-06-21 23:00,1.11806,1.11811,1.11684,1.11766,3068
2020-06-22 00:00,1.11766,1.11851,1.11737,1.11800,5151
2020-06-22 01:00,1.11800,1.11892,1.11799,1.11852,5586
2020-06-22 02:00,1.11853,1.11967,1.11846,1.11911,5984
2020-06-22 03:00,1.11909,1.11952,1.11886,1.11922,4031
2020-06-22 04:00,1.11921,1.12039,1.11917,1.12032,3318
2020-06-22 05:00,1.12032,1.12046,1.11945,1.11952,4845
2020-06-22 06:00,1.11951,1.12065,1.11895,1.11940,8968
2020-06-22 07:00,1.11943,1.12121,1.11880,1.12103,14429
2020-06-22 08:00,1.12103,1.12250,1.12060,1.12244,10894
2020-06-22 09:00,1.12243,1.12265,1.12120,1.12134,10732
2020-06-22 10:00,1.12132,1.12207,1.12107,1.12136,9786
2020-06-22 11:00,1.12136,1.12166,1.12031,1.12132,9893
2020-06-22 12:00,1.12132,1.12233,1.12065,1.12207,9236
2020-06-22 13:00,1.12206,1.12463,1.12206,1.12443,16701
2020-06-22 14:00,1.12442,1.12698,1.12423,1.12483,17602
2020-06-22 15:00,1.12483,1.12616,1.12466,1.12599,9556
2020-06-22 16:00,1.12601,1.12637,1.12570,1.12609,8100
2020-06-22 17:00,1.12610,1.12636,1.12550,1.12582,5651
2020-06-22 18:00,1.12583,1.12631,1.12562,1.12608,4533
2020-06-22 19:00,1.12606,1.12622,1.12528,1.12555,6704
2020-06-22 20:00,1.12557,1.12662,1.12542,1.12597,2239
2020-06-22 21:00,1.12597,1.12630,1.12584,1.12624,873
2020-06-22 22:00,1.12624,1.12748,1.12623,1.12727,3836
2020-06-22 23:00,1.12727,1.12809,1.12685,1.12776,5601
2020-06-23 00:00,1.12775,1.12780,1.12665,1.12669,5546
2020-06-23 01:00,1.12670,1.12678,1.12330,1.12581,17303
2020-06-23 02:00,1.12584,1.12755,1.12566,1.12748,14159
2020-06-23 03:00,1.12749,1.12761,1.12650,1.12691,7453
2020-06-23 04:00,1.12690,1.12696,1.12614,1.12614,5481
2020-06-23 05:00,1.12615,1.12677,1.12571,1.12587,5902
2020-06-23 06:00,1.12589,1.12738,1.12565,1.12698,9338
2020-06-23 07:00,1.12699,1.13051,1.12659,1.13009,18880
2020-06-23 08:00,1.13011,1.13058,1.12813,1.12905,14730
2020-06-23 09:00,1.12905,1.12938,1.12823,1.12879,12050
2020-06-23 10:00,1.12878,1.12981,1.12834,1.12920,12004
2020-06-23 11:00,1.12920,1.13071,1.12855,1.13058,12410
2020-06-23 12:00,1.13060,1.13333,1.13060,1.13298,14368
2020-06-23 13:00,1.13301,1.13378,1.13190,1.13288,14511
2020-06-23 14:00,1.13287,1.13486,1.13265,1.13333,18926
2020-06-23 15:00,1.13336,1.13372,1.13171,1.13224,11787
2020-06-23 16:00,1.13224,1.13298,1.13068,1.13087,8262
2020-06-23 17:00,1.13086,1.13209,1.13086,1.13190,6733
2020-06-23 18:00,1.13190,1.13199,1.13097,1.13118,7018
2020-06-23 19:00,1.13119,1.13119,1.13018,1.13030,8443
2020-06-23 20:00,1.13031,1.13087,1.13027,1.13074,2501
2020-06-23 21:00,1.13073,1.13112,1.13072,1.13095,686
2020-06-23 22:00,1.13096,1.13125,1.13075,1.13079,1654
2020-06-23 23:00,1.13081,1.13137,1.13073,1.13124,3796
2020-06-24 00:00,1.13124,1.13221,1.13119,1.13173,5750
2020-06-24 01:00,1.13173,1.13251,1.13144,1.13165,6539
2020-06-24 02:00,1.13164,1.13257,1.13089,1.13178,7696
2020-06-24 03:00,1.13177,1.13200,1.13133,1.13153,5506
2020-06-24 04:00,1.13154,1.13199,1.13140,1.13146,4079
2020-06-24 05:00,1.13146,1.13236,1.13129,1.13146,3624
2020-06-24 06:00,1.13146,1.13250,1.13125,1.13174,7605
2020-06-24 07:00,1.13174,1.13228,1.12916,1.12982,13827
2020-06-24 08:00,1.12981,1.13049,1.12869,1.13012,13831
2020-06-24 09:00,1.13012,1.13045,1.12685,1.13034,17036
2020-06-24 10:00,1.13035,1.13085,1.12929,1.13070,10536
2020-06-24 11:00,1.13070,1.13111,1.12826,1.12836,11459
2020-06-24 12:00,1.12839,1.12850,1.12706,1.12735,12566
2020-06-24 13:00,1.12734,1.12823,1.12650,1.12667,16696
2020-06-24 14:00,1.12668,1.12795,1.12572,1.12774,21434
2020-06-24 15:00,1.12776,1.12810,1.12604,1.12706,21562
2020-06-24 16:00,1.12706,1.12805,1.12666,1.12783,12251
2020-06-24 17:00,1.12783,1.12807,1.12612,1.12616,10484
2020-06-24 18:00,1.12615,1.12627,1.12551,1.12585,9824
2020-06-24 19:00,1.12586,1.12642,1.12509,1.12519,9189
2020-06-24 20:00,1.12519,1.12546,1.12482,1.12503,3605
2020-06-24 21:00,1.12503,1.12571,1.12499,1.12543,2713
2020-06-24 22:00,1.12547,1.12554,1.12495,1.12522,1431
2020-06-24 23:00,1.12522,1.12525,1.12481,1.12499,2400
2020-06-25 00:00,1.12500,1.12584,1.12457,1.12558,7944
2020-06-25 01:00,1.12559,1.12597,1.12495,1.12500,8559
2020-06-25 02:00,1.12499,1.12504,1.12426,1.12455,7881
2020-06-25 03:00,1.12455,1.12498,1.12398,1.12420,5811
2020-06-25 04:00,1.12421,1.12488,1.12409,1.12484,4819
2020-06-25 05:00,1.12485,1.12532,1.12458,1.12479,5014
2020-06-25 06:00,1.12481,1.12535,1.12350,1.12371,11180
2020-06-25 07:00,1.12371,1.12452,1.12238,1.12339,17884
2020-06-25 08:00,1.12341,1.12506,1.12250,1.12295,16525
2020-06-25 09:00,1.12295,1.12346,1.12175,1.12267,13400
2020-06-25 10:00,1.12267,1.12300,1.12062,1.12079,13337
2020-06-25 11:00,1.12079,1.12131,1.11921,1.11961,16223
2020-06-25 12:00,1.11962,1.12112,1.11903,1.12111,17606
2020-06-25 13:00,1.12113,1.12217,1.12030,1.12166,17240
2020-06-25 14:00,1.12168,1.12314,1.12119,1.12130,17602
2020-06-25 15:00,1.12131,1.12250,1.12102,1.12195,12437
2020-06-25 16:00,1.12196,1.12300,1.12196,1.12272,9551
2020-06-25 17:00,1.12272,1.12303,1.12220,1.12230,6255
2020-06-25 18:00,1.12231,1.12234,1.12143,1.12159,7082
2020-06-25 19:00,1.12159,1.12292,1.12142,1.12210,8850
2020-06-25 20:00,1.12211,1.12262,1.12157,1.12170,2928
2020-06-25 21:00,1.12181,1.12213,1.12132,1.12156,8715
2020-06-25 22:00,1.12154,1.12223,1.12144,1.12211,1259
2020-06-25 23:00,1.12211,1.12237,1.12175,1.12179,2692
2020-06-26 00:00,1.12179,1.12197,1.12081,1.12157,5827
2020-06-26 01:00,1.12158,1.12207,1.12137,1.12196,5530
2020-06-26 02:00,1.12195,1.12216,1.12169,1.12200,3937
2020-06-26 03:00,1.12201,1.12230,1.12159,1.12227,3280
2020-06-26 04:00,1.12225,1.12263,1.12210,1.12236,3562
2020-06-26 05:00,1.12238,1.12253,1.12200,1.12214,3137
2020-06-26 06:00,1.12213,1.12216,1.12059,1.12082,5821
2020-06-26 07:00,1.12083,1.12296,1.12050,1.12251,11468
2020-06-26 08:00,1.12252,1.12393,1.12214,1.12391,11654
2020-06-26 09:00,1.12390,1.12392,1.12177,1.12201,8807
2020-06-26 10:00,1.12200,1.12342,1.12172,1.12264,7706
2020-06-26 11:00,1.12262,1.12320,1.12091,1.12104,7746
2020-06-26 12:00,1.12106,1.12273,1.12066,1.12188,10047
2020-06-26 13:00,1.12187,1.12290,1.12060,1.12075,13849
2020-06-26 14:00,1.12076,1.12124,1.11951,1.12032,18658
2020-06-26 15:00,1.12034,1.12152,1.11999,1.12146,12868
2020-06-26 16:00,1.12144,1.12350,1.12124,1.12293,9326
2020-06-26 17:00,1.12293,1.12384,1.12284,1.12310,6789
2020-06-26 18:00,1.12312,1.12316,1.12242,1.12268,5053
2020-06-26 19:00,1.12268,1.12306,1.12232,1.12269,4306
2020-06-26 20:00,1.12268,1.12292,1.12162,1.12170,3058
2020-06-28 21:00,1.12149,1.12280,1.12149,1.12231,302
2020-06-28 22:00,1.12229,1.12249,1.12170,1.12243,2485
2020-06-28 23:00,1.12243,1.12267,1.12198,1.12219,2496
2020-06-29 00:00,1.12219,1.12294,1.12197,1.12293,4644
2020-06-29 01:00,1.12295,1.12360,1.12289,1.12347,6798
2020-06-29 02:00,1.12346,1.12468,1.12332,1.12426,5637
2020-06-29 03:00,1.12427,1.12436,1.12381,1.12394,4857
2020-06-29 04:00,1.12395,1.12430,1.12381,1.12417,4767
2020-06-29 05:00,1.12416,1.12592,1.12416,1.12517,5647
2020-06-29 06:00,1.12520,1.12668,1.12509,1.12578,10364
2020-06-29 07:00,1.12579,1.12612,1.12428,1.12433,13372
2020-06-29 08:00,1.12434,1.12582,1.12404,1.12541,10499
2020-06-29 09:00,1.12540,1.12708,1.12492,1.12708,9084
2020-06-29 10:00,1.12708,1.12879,1.12693,1.12862,10930
2020-06-29 11:00,1.12862,1.12868,1.12738,1.12785,9030
2020-06-29 12:00,1.12787,1.12870,1.12775,1.12859,9770
2020-06-29 13:00,1.12861,1.12866,1.12550,1.12578,13382
2020-06-29 14:00,1.12579,1.12609,1.12304,1.12455,19795
2020-06-29 15:00,1.12456,1.12534,1.12357,1.12359,11253
2020-06-29 16:00,1.12361,1.12419,1.12245,1.12274,7949
2020-06-29 17:00,1.12272,1.12333,1.12193,1.12272,5647
2020-06-29 18:00,1.12271,1.12353,1.12257,1.12349,4211
2020-06-29 19:00,1.12348,1.12395,1.12296,1.12362,4245
2020-06-29 20:00,1.12363,1.12424,1.12349,1.12410,2007
2020-06-29 21:00,1.12412,1.12416,1.12340,1.12401,3222
2020-06-29 22:00,1.12403,1.12493,1.12400,1.12487,1435
2020-06-29 23:00,1.12486,1.12517,1.12441,1.12467,2541
2020-06-30 00:00,1.12466,1.12470,1.12346,1.12380,4022
2020-06-30 01:00,1.12381,1.12477,1.12360,1.12473,3338
2020-06-30 02:00,1.12471,1.12494,1.12401,1.12417,3231
2020-06-30 03:00,1.12418,1.12461,1.12372,1.12377,2211
2020-06-30 04:00,1.12379,1.12442,1.12369,1.12385,2719
2020-06-30 05:00,1.12386,1.12400,1.12248,1.12309,3777
2020-06-30 06:00,1.12308,1.12311,1.12039,1.12129,8847
2020-06-30 07:00,1.12128,1.12237,1.12052,1.12231,9541
2020-06-30 08:00,1.12230,1.12278,1.12174,1.12188,11751
2020-06-30 09:00,1.12187,1.12198,1.11998,1.12050,10572
2020-06-30 10:00,1.12050,1.12190,1.11984,1.12094,11623
2020-06-30 11:00,1.12092,1.12134,1.11940,1.11944,9436
2020-06-30 12:00,1.11943,1.12185,1.11910,1.12090,11583
2020-06-30 13:00,1.12093,1.12308,1.12069,1.12080,14528
2020-06-30 14:00,1.12081,1.12364,1.12033,1.12326,25750
2020-06-30 15:00,1.12328,1.12619,1.12296,1.12379,19362
2020-06-30 16:00,1.12378,1.12497,1.12362,1.12431,10664
2020-06-30 17:00,1.12431,1.12517,1.12365,1.12375,8487
2020-06-30 18:00,1.12375,1.12382,1.12309,1.12327,8414
2020-06-30 19:00,1.12327,1.12387,1.12263,1.12337,6728
2020-06-30 20:00,1.12336,1.12356,1.12305,1.12336,3191
2020-06-30 21:00,1.12340,1.12364,1.12310,1.12314,750
2020-06-30 22:00,1.12316,1.12362,1.12313,1.12349,1313
2020-06-30 23:00,1.12348,1.12355,1.12328,1.12335,2552
2020-07-01 00:00,1.12336,1.12336,1.12275,1.12306,4150
2020-07-01 01:00,1.12306,1.12395,1.12288,1.12385,5376
2020-07-01 02:00,1.12386,1.12406,1.12363,1.12382,4131
2020-07-01 03:00,1.12382,1.12388,1.12221,1.12265,4440
2020-07-01 04:00,1.12265,1.12272,1.12151,1.12179,4834
2020-07-01 05:00,1.12179,1.12261,1.12156,1.12240,6691
2020-07-01 06:00,1.12240,1.12343,1.12202,1.12333,7559
2020-07-01 07:00,1.12331,1.12331,1.12231,1.12315,8638
2020-07-01 08:00,1.12315,1.12448,1.12290,1.12311,10039
2020-07-01 09:00,1.12313,1.12337,1.12076,1.12076,9588
2020-07-01 10:00,1.12076,1.12113,1.12002,1.12050,11772
2020-07-01 11:00,1.12050,1.12067,1.11848,1.12036,14738
2020-07-01 12:00,1.12036,1.12209,1.11980,1.12177,13411
2020-07-01 13:00,1.12176,1.12398,1.12140,1.12391,14159
2020-07-01 14:00,1.12391,1.12751,1.12364,1.12605,20866
2020-07-01 15:00,1.12606,1.12697,1.12538,1.12584,11919
2020-07-01 16:00,1.12583,1.12647,1.12508,1.12643,7909
2020-07-01 17:00,1.12642,1.12669,1.12522,1.12541,7654
2020-07-01 18:00,1.12544,1.12604,1.12451,1.12452,6497
2020-07-01 19:00,1.12451,1.12572,1.12432,1.12507,5665
2020-07-01 20:00,1.12507,1.12543,1.12493,1.12507,2002
2020-07-01 21:00,1.12507,1.12566,1.12478,1.12501,3673
2020-07-01 22:00,1.12507,1.12529,1.12505,1.12520,1253
2020-07-01 23:00,1.12521,1.12541,1.12507,1.12511,2185
2020-07-02 00:00,1.12511,1.12542,1.12475,1.12516,4222
2020-07-02 01:00,1.12516,1.12585,1.12489,1.12532,5342
2020-07-02 02:00,1.12532,1.12610,1.12517,1.12603,4597
2020-07-02 03:00,1.12604,1.12630,1.12557,1.12628,3752
2020-07-02 04:00,1.12628,1.12667,1.12619,1.12648,2539
2020-07-02 05:00,1.12649,1.12670,1.12615,1.12635,3415
2020-07-02 06:00,1.12634,1.12758,1.12626,1.12690,6616
2020-07-02 07:00,1.12691,1.12857,1.12619,1.12807,11735
2020-07-02 08:00,1.12807,1.13026,1.12753,1.12972,12129
2020-07-02 09:00,1.12973,1.12985,1.12843,1.12867,8835
2020-07-02 10:00,1.12867,1.12889,1.12778,1.12793,8526
2020-07-02 11:00,1.12792,1.12863,1.12748,1.12856,8394
2020-07-02 12:00,1.12857,1.12974,1.12635,1.12635,18408
2020-07-02 13:00,1.12636,1.12789,1.12507,1.12739,18865
2020-07-02 14:00,1.12738,1.12815,1.12257,1.12292,22280
2020-07-02 15:00,1.12294,1.12452,1.12252,1.12361,12625
2020-07-02 16:00,1.12360,1.12364,1.12233,1.12284,9751
2020-07-02 17:00,1.12285,1.12373,1.12269,1.12344,5231
2020-07-02 18:00,1.12346,1.12348,1.12286,1.12340,4481
2020-07-02 19:00,1.12340,1.12388,1.12327,1.12386,3745
2020-07-02 20:00,1.12386,1.12414,1.12369,1.12388,1606
2020-07-02 21:00,1.12391,1.12407,1.12340,1.12384,3916
2020-07-02 22:00,1.12383,1.12419,1.12382,1.12413,1229
2020-07-02 23:00,1.12415,1.12415,1.12368,1.12372,1239
2020-07-03 00:00,1.12373,1.12409,1.12331,1.12399,2706
2020-07-03 01:00,1.12400,1.12492,1.12372,1.12423,3730
2020-07-03 02:00,1.12423,1.12466,1.12402,1.12450,3830
2020-07-03 03:00,1.12449,1.12476,1.12421,1.12446,3256
2020-07-03 04:00,1.12446,1.12450,1.12280,1.12288,3945
2020-07-03 05:00,1.12288,1.12368,1.12275,1.12360,3309
2020-07-03 06:00,1.12360,1.12421,1.12327,1.12400,6314
2020-07-03 07:00,1.12401,1.12468,1.12242,1.12350,11677
2020-07-03 08:00,1.12349,1.12419,1.12315,1.12335,7734
2020-07-03 09:00,1.12335,1.12344,1.12238,1.12293,7866
2020-07-03 10:00,1.12293,1.12346,1.12192,1.12340,8407
2020-07-03 11:00,1.12340,1.12371,1.12230,1.12244,8459
2020-07-03 12:00,1.12244,1.12312,1.12201,1.12292,5919
2020-07-03 13:00,1.12292,1.12392,1.12257,1.12377,6891
2020-07-03 14:00,1.12376,1.12481,1.12355,1.12416,8706
2020-07-03 15:00,1.12416,1.12461,1.12405,1.12430,4318
2020-07-03 16:00,1.12430,1.12448,1.12357,1.12416,4071
2020-07-03 17:00,1.12416,1.12447,1.12398,1.12434,6386
2020-07-03 18:00,1.12433,1.12462,1.12407,1.12445,9702
2020-07-03 19:00,1.12445,1.12456,1.12393,1.12445,4597
2020-07-03 20:00,1.12444,1.12518,1.12370,1.12464,18683
2020-07-05 21:00,1.12433,1.12456,1.12411,1.12451,95
2020-07-05 22:00,1.12450,1.12466,1.12418,1.12449,1284
2020-07-05 23:00,1.12452,1.12494,1.12445,1.12466,1151
2020-07-06 00:00,1.12467,1.12671,1.12467,1.12641,4801
2020-07-06 01:00,1.12641,1.12728,1.12611,1.12682,4566
2020-07-06 02:00,1.12681,1.12792,1.12681,1.12772,3792
2020-07-06 03:00,1.12774,1.12853,1.12764,1.12826,3444
2020-07-06 04:00,1.12827,1.12924,1.12817,1.12916,2368
2020-07-06 05:00,1.12915,1.12932,1.12848,1.12921,3544
2020-07-06 06:00,1.12920,1.13026,1.12861,1.12914,6701
2020-07-06 07:00,1.12915,1.13003,1.12886,1.12970,11407
2020-07-06 08:00,1.12972,1.12975,1.12810,1.12902,9450
2020-07-06 09:00,1.12903,1.12948,1.12827,1.12940,8417
2020-07-06 10:00,1.12940,1.13018,1.12887,1.12959,8706
2020-07-06 11:00,1.12959,1.13205,1.12936,1.13187,10363
2020-07-06 12:00,1.13188,1.13297,1.13151,1.13296,8491
2020-07-06 13:00,1.13296,1.13454,1.13249,1.13264,11619
2020-07-06 14:00,1.13275,1.13341,1.13092,1.13173,14479
2020-07-06 15:00,1.13174,1.13182,1.13024,1.13070,8597
2020-07-06 16:00,1.13070,1.13126,1.13049,1.13065,5089
2020-07-06 17:00,1.13064,1.13190,1.13060,1.13159,4969
2020-07-06 18:00,1.13158,1.13176,1.13103,1.13150,3601
2020-07-06 19:00,1.13150,1.13158,1.13055,1.13091,4319
2020-07-06 20:00,1.13090,1.13126,1.13059,1.13089,1257
2020-07-06 21:00,1.13087,1.13118,1.13065,1.13104,3117
2020-07-06 22:00,1.13104,1.13113,1.13080,1.13105,1007
2020-07-06 23:00,1.13104,1.13142,1.13102,1.13123,1597
2020-07-07 00:00,1.13123,1.13325,1.13093,1.13263,4508
2020-07-07 01:00,1.13263,1.13280,1.13126,1.13128,6270
2020-07-07 02:00,1.13129,1.13173,1.13063,1.13074,5468
2020-07-07 03:00,1.13073,1.13126,1.13073,1.13102,2358
2020-07-07 04:00,1.13101,1.13138,1.13067,1.13115,2166
2020-07-07 05:00,1.13114,1.13159,1.13023,1.13082,3260
2020-07-07 06:00,1.13081,1.13086,1.12916,1.12937,5813
2020-07-07 07:00,1.12937,1.12958,1.12811,1.12853,11156
2020-07-07 08:00,1.12854,1.12898,1.12630,1.12644,12217
2020-07-07 09:00,1.12643,1.12748,1.12588,1.12736,8871
2020-07-07 10:00,1.12735,1.12820,1.12706,1.12776,9230
2020-07-07 11:00,1.12776,1.12944,1.12751,1.12904,9970
2020-07-07 12:00,1.12905,1.13004,1.12871,1.12980,7848
2020-07-07 13:00,1.12982,1.13068,1.12845,1.12856,12453
2020-07-07 14:00,1.12855,1.12930,1.12714,1.12840,15318
2020-07-07 15:00,1.12840,1.13036,1.12831,1.12976,10313
2020-07-07 16:00,1.12976,1.13001,1.12855,1.12902,7717
2020-07-07 17:00,1.12902,1.12960,1.12855,1.12954,5919
2020-07-07 18:00,1.12953,1.12983,1.12828,1.12858,5581
2020-07-07 19:00,1.12858,1.12867,1.12713,1.12717,6968
2020-07-07 20:00,1.12718,1.12750,1.12685,1.12727,2008
2020-07-07 21:00,1.12725,1.12757,1.12699,1.12745,4497
2020-07-07 22:00,1.12745,1.12755,1.12724,1.12739,1414
2020-07-07 23:00,1.12739,1.12777,1.12722,1.12744,1369
2020-07-08 00:00,1.12745,1.12825,1.12649,1.12689,4296
2020-07-08 01:00,1.12689,1.12792,1.12682,1.12716,4797
2020-07-08 02:00,1.12719,1.12796,1.12709,1.12786,3595
2020-07-08 03:00,1.12786,1.12804,1.12758,1.12779,2747
2020-07-08 04:00,1.12779,1.12786,1.12736,1.12763,2224
2020-07-08 05:00,1.12764,1.12825,1.12734,1.12758,3202
2020-07-08 06:00,1.12759,1.12775,1.12623,1.12761,8104
2020-07-08 07:00,1.12759,1.12942,1.12724,1.12885,11429
2020-07-08 08:00,1.12886,1.12937,1.12778,1.12786,9416
2020-07-08 09:00,1.12787,1.12826,1.12659,1.12751,10394
2020-07-08 10:00,1.12752,1.12835,1.12673,1.12821,7319
2020-07-08 11:00,1.12822,1.12953,1.12760,1.12889,7822
2020-07-08 12:00,1.12890,1.12918,1.12780,1.12881,9828
2020-07-08 13:00,1.12882,1.13337,1.12873,1.13295,15875
2020-07-08 14:00,1.13295,1.13430,1.13251,1.13277,15945
2020-07-08 15:00,1.13277,1.13298,1.13149,1.13280,11546
2020-07-08 16:00,1.13280,1.13518,1.13263,1.13359,9096
2020-07-08 17:00,1.13359,1.13421,1.13300,1.13341,5905
2020-07-08 18:00,1.13340,1.13380,1.13328,1.13355,5933
2020-07-08 19:00,1.13355,1.13365,1.13277,1.13322,5984
2020-07-08 20:00,1.13321,1.13338,1.13291,1.13293,2269
2020-07-08 21:00,1.13292,1.13345,1.13263,1.13322,3986
2020-07-08 22:00,1.13320,1.13336,1.13294,1.13324,1027
2020-07-08 23:00,1.13323,1.13385,1.13317,1.13372,1109
2020-07-09 00:00,1.13372,1.13467,1.13329,1.13337,3396
2020-07-09 01:00,1.13336,1.13391,1.13275,1.13380,5026
2020-07-09 02:00,1.13380,1.13473,1.13355,1.13465,4807
2020-07-09 03:00,1.13464,1.13639,1.13434,1.13622,3681
2020-07-09 04:00,1.13621,1.13706,1.13616,1.13649,4431
2020-07-09 05:00,1.13650,1.13676,1.13584,1.13643,3525
2020-07-09 06:00,1.13644,1.13674,1.13544,1.13555,6418
2020-07-09 07:00,1.13555,1.13617,1.13251,1.13362,13974
2020-07-09 08:00,1.13363,1.13453,1.13272,1.13292,10257
2020-07-09 09:00,1.13292,1.13344,1.13199,1.13310,9310
2020-07-09 10:00,1.13310,1.13322,1.13162,1.13222,8772
2020-07-09 11:00,1.13224,1.13454,1.13211,1.13425,9044
2020-07-09 12:00,1.13427,1.13486,1.13334,1.13436,9662
2020-07-09 13:00,1.13434,1.13483,1.13216,1.13264,15114
2020-07-09 14:00,1.13262,1.13382,1.12902,1.12953,26946
2020-07-09 15:00,1.12953,1.13034,1.12853,1.12977,19637
2020-07-09 16:00,1.12976,1.13041,1.12886,1.12905,12050
2020-07-09 17:00,1.12905,1.12947,1.12878,1.12922,13414
2020-07-09 18:00,1.12921,1.12973,1.12902,1.12969,4902
2020-07-09 19:00,1.12971,1.12971,1.12842,1.12852,6096
2020-07-09 20:00,1.12852,1.12866,1.12801,1.12846,2562
2020-07-09 21:00,1.12845,1.12852,1.12814,1.12837,372
2020-07-09 22:00,1.12837,1.12881,1.12837,1.12873,910
2020-07-09 23:00,1.12873,1.12901,1.12846,1.12879,1156
2020-07-10 00:00,1.12881,1.12889,1.12708,1.12752,4471
2020-07-10 01:00,1.12752,1.12784,1.12709,1.12782,6202
2020-07-10 02:00,1.12782,1.12782,1.12693,1.12725,3560
2020-07-10 03:00,1.12726,1.12748,1.12712,1.12742,2792
2020-07-10 04:00,1.12741,1.12744,1.12679,1.12710,3410
2020-07-10 05:00,1.12710,1.12742,1.12630,1.12692,4561
2020-07-10 06:00,1.12694,1.12727,1.12579,1.12648,11169
2020-07-10 07:00,1.12648,1.12808,1.12547,1.12789,14967
2020-07-10 08:00,1.12789,1.12911,1.12779,1.12856,12114
2020-07-10 09:00,1.12855,1.12947,1.12852,1.12909,12505
2020-07-10 10:00,1.12909,1.12974,1.12906,1.12937,8099
2020-07-10 11:00,1.12940,1.13005,1.12850,1.12862,7520
2020-07-10 12:00,1.12864,1.12939,1.12735,1.12931,10453
2020-07-10 13:00,1.12930,1.13146,1.12930,1.13071,18713
2020-07-10 14:00,1.13072,1.13247,1.13013,1.13195,18390
2020-07-10 15:00,1.13195,1.13199,1.13093,1.13167,11329
2020-07-10 16:00,1.13166,1.13170,1.12969,1.12996,9077
2020-07-10 17:00,1.12996,1.13059,1.12951,1.13056,5786
2020-07-10 18:00,1.13056,1.13056,1.12981,1.12981,4914
